CLIENTNUM,Attrition_Flag,Attrition_Label
811035483,Attrited Customer,1
715480983,Existing Customer,0
819997983,Existing Customer,0
807593058,Attrited Customer,1
720437358,Existing Customer,0
719465733,Existing Customer,0
711978858,Existing Customer,0
814364808,Existing Customer,0
788820933,Existing Customer,0
713316558,Existing Customer,0
779856483,Existing Customer,0
717085983,Existing Customer,0
788030208,Attrited Customer,1
709914858,Existing Customer,0
716111808,Existing Customer,0
708618933,Existing Customer,0
720446508,Existing Customer,0
756488883,Existing Customer,0
708414033,Existing Customer,0
756727233,Existing Customer,0
720379533,Attrited Customer,1
720340383,Existing Customer,0
771453033,Existing Customer,0
708747708,Existing Customer,0
712460433,Existing Customer,0
719801508,Existing Customer,0
720983733,Attrited Customer,1
713657733,Existing Customer,0
709955958,Existing Customer,0
719099583,Attrited Customer,1
719513733,Existing Customer,0
710654808,Attrited Customer,1
719651358,Existing Customer,0
718917408,Existing Customer,0
808753758,Existing Customer,0
711699183,Existing Customer,0
711196458,Attrited Customer,1
772565883,Existing Customer,0
717203958,Existing Customer,0
769701258,Existing Customer,0
714933783,Existing Customer,0
717650133,Existing Customer,0
708707808,Existing Customer,0
717331758,Existing Customer,0
801385458,Existing Customer,0
710605458,Existing Customer,0
719570733,Existing Customer,0
708646233,Existing Customer,0
766006758,Existing Customer,0
710695083,Existing Customer,0
709224033,Attrited Customer,1
795991758,Existing Customer,0
709381383,Existing Customer,0
810321933,Existing Customer,0
716235783,Existing Customer,0
758833758,Existing Customer,0
713579733,Existing Customer,0
804649833,Existing Customer,0
780971583,Existing Customer,0
804673308,Attrited Customer,1
788747358,Existing Customer,0
713199558,Existing Customer,0
713777883,Existing Customer,0
771081558,Existing Customer,0
710229333,Existing Customer,0
720406233,Existing Customer,0
767784708,Attrited Customer,1
712052058,Existing Customer,0
715278708,Existing Customer,0
827049558,Existing Customer,0
710248233,Existing Customer,0
712146558,Existing Customer,0
715179933,Existing Customer,0
709215708,Existing Customer,0
710668458,Existing Customer,0
718828083,Existing Customer,0
720781158,Existing Customer,0
716938383,Existing Customer,0
709976358,Existing Customer,0
715688958,Existing Customer,0
721493883,Existing Customer,0
709830783,Existing Customer,0
715354983,Existing Customer,0
713532858,Existing Customer,0
721295658,Existing Customer,0
720313083,Existing Customer,0
720724008,Existing Customer,0
712828533,Existing Customer,0
717007458,Existing Customer,0
710728458,Existing Customer,0
717720108,Existing Customer,0
720648483,Existing Customer,0
770146008,Existing Customer,0
714829683,Existing Customer,0
717015333,Existing Customer,0
757837458,Existing Customer,0
719240358,Existing Customer,0
719036883,Existing Customer,0
714000108,Existing Customer,0
720786033,Existing Customer,0
708917133,Existing Customer,0
818929158,Existing Customer,0
709513458,Existing Customer,0
717705858,Existing Customer,0
716573058,Attrited Customer,1
827695683,Existing Customer,0
819189108,Existing Customer,0
716977758,Attrited Customer,1
714901383,Existing Customer,0
718500633,Existing Customer,0
713516433,Existing Customer,0
715140933,Existing Customer,0
712642533,Existing Customer,0
721498008,Existing Customer,0
717189183,Existing Customer,0
708902883,Existing Customer,0
817889583,Attrited Customer,1
717242058,Attrited Customer,1
715628733,Existing Customer,0
716613933,Existing Customer,0
712709508,Existing Customer,0
716306583,Attrited Customer,1
720026058,Existing Customer,0
756397458,Existing Customer,0
712644483,Existing Customer,0
814489683,Existing Customer,0
789111483,Existing Customer,0
709573533,Existing Customer,0
807137808,Existing Customer,0
711861258,Existing Customer,0
716660583,Existing Customer,0
717222033,Existing Customer,0
716617608,Existing Customer,0
716786808,Existing Customer,0
718882008,Existing Customer,0
770975133,Existing Customer,0
715234008,Existing Customer,0
709326183,Existing Customer,0
721233033,Attrited Customer,1
712319958,Existing Customer,0
712198983,Existing Customer,0
772103208,Existing Customer,0
779502333,Attrited Customer,1
718737708,Existing Customer,0
821351958,Existing Customer,0
716142858,Existing Customer,0
826079508,Existing Customer,0
773236983,Existing Customer,0
826717533,Existing Customer,0
789334458,Existing Customer,0
814092858,Existing Customer,0
708355683,Existing Customer,0
803124408,Attrited Customer,1
789964983,Attrited Customer,1
720303933,Existing Customer,0
708665133,Existing Customer,0
828236133,Existing Customer,0
712000758,Existing Customer,0
715378383,Existing Customer,0
769985883,Existing Customer,0
709297608,Attrited Customer,1
716971833,Existing Customer,0
801373833,Existing Customer,0
716040783,Existing Customer,0
817977933,Attrited Customer,1
827055333,Existing Customer,0
772116408,Existing Customer,0
734924658,Existing Customer,0
711775383,Existing Customer,0
715019058,Existing Customer,0
780715683,Existing Customer,0
827341383,Existing Customer,0
708757233,Existing Customer,0
710504283,Existing Customer,0
713919183,Existing Customer,0
713171358,Existing Customer,0
773140683,Existing Customer,0
716358033,Existing Customer,0
826410708,Existing Customer,0
789717708,Existing Customer,0
711679533,Existing Customer,0
711342483,Existing Customer,0
720242733,Existing Customer,0
721213833,Existing Customer,0
756624183,Existing Customer,0
717622308,Existing Customer,0
714629358,Attrited Customer,1
744307008,Existing Customer,0
708871158,Existing Customer,0
710979033,Existing Customer,0
818903583,Existing Customer,0
712980333,Existing Customer,0
717655458,Existing Customer,0
822112383,Existing Customer,0
711538758,Attrited Customer,1
719987733,Attrited Customer,1
719184783,Existing Customer,0
715857183,Existing Customer,0
719657583,Attrited Customer,1
789713208,Attrited Customer,1
802031583,Existing Customer,0
711529383,Existing Customer,0
715371108,Attrited Customer,1
712988958,Existing Customer,0
713005908,Existing Customer,0
712236483,Existing Customer,0
711852783,Existing Customer,0
780056733,Existing Customer,0
796903083,Attrited Customer,1
716014983,Existing Customer,0
712521783,Existing Customer,0
780045708,Existing Customer,0
719488008,Existing Customer,0
771575058,Existing Customer,0
772137183,Attrited Customer,1
779709033,Existing Customer,0
709716258,Existing Customer,0
737986083,Existing Customer,0
713343333,Existing Customer,0
779331558,Existing Customer,0
714973758,Existing Customer,0
718009158,Existing Customer,0
789597408,Existing Customer,0
712165308,Existing Customer,0
821768658,Attrited Customer,1
719341683,Existing Customer,0
708637758,Existing Customer,0
779974758,Existing Customer,0
821815458,Existing Customer,0
711708408,Existing Customer,0
812449758,Attrited Customer,1
715682208,Existing Customer,0
719914908,Existing Customer,0
714744783,Existing Customer,0
710809833,Existing Customer,0
720942333,Existing Customer,0
709423158,Existing Customer,0
718307433,Existing Customer,0
772607433,Existing Customer,0
801709308,Existing Customer,0
778502958,Existing Customer,0
806656083,Existing Customer,0
823635033,Existing Customer,0
718739508,Existing Customer,0
709272333,Existing Customer,0
721538883,Existing Customer,0
718835583,Existing Customer,0
827970933,Existing Customer,0
719888358,Existing Customer,0
717030633,Existing Customer,0
815085708,Attrited Customer,1
716332533,Existing Customer,0
822964683,Existing Customer,0
719335233,Existing Customer,0
779683683,Existing Customer,0
712653183,Existing Customer,0
715485483,Attrited Customer,1
788912658,Existing Customer,0
711396483,Existing Customer,0
789220008,Existing Customer,0
716436483,Existing Customer,0
717661908,Existing Customer,0
778459833,Existing Customer,0
769448658,Existing Customer,0
820346133,Existing Customer,0
720119808,Existing Customer,0
721523658,Existing Customer,0
711176133,Existing Customer,0
794560833,Attrited Customer,1
718197108,Attrited Customer,1
713750583,Existing Customer,0
769576608,Existing Customer,0
708626058,Existing Customer,0
710333883,Attrited Customer,1
715401633,Existing Customer,0
755220783,Existing Customer,0
789603183,Existing Customer,0
767564358,Existing Customer,0
789744033,Existing Customer,0
709887483,Existing Customer,0
779765058,Existing Customer,0
789177333,Attrited Customer,1
717262833,Existing Customer,0
714878508,Existing Customer,0
711079308,Attrited Customer,1
794510358,Existing Customer,0
715033533,Existing Customer,0
779400183,Existing Customer,0
716636808,Existing Customer,0
708733983,Attrited Customer,1
710521383,Existing Customer,0
720075558,Existing Customer,0
716468658,Existing Customer,0
717569283,Existing Customer,0
787491483,Existing Customer,0
779995833,Existing Customer,0
714215058,Existing Customer,0
789407958,Existing Customer,0
715118058,Existing Customer,0
713672208,Existing Customer,0
720865383,Existing Customer,0
713701533,Existing Customer,0
778895883,Existing Customer,0
719655258,Existing Customer,0
711205758,Attrited Customer,1
806264958,Existing Customer,0
714659133,Attrited Customer,1
716425833,Attrited Customer,1
712166583,Existing Customer,0
713124558,Existing Customer,0
714048783,Existing Customer,0
708784908,Existing Customer,0
714332658,Existing Customer,0
719169783,Existing Customer,0
718270833,Existing Customer,0
721268133,Existing Customer,0
795343683,Existing Customer,0
715611933,Existing Customer,0
711184983,Existing Customer,0
779601783,Existing Customer,0
784263558,Existing Customer,0
720795858,Existing Customer,0
756629133,Existing Customer,0
714387108,Existing Customer,0
712164333,Attrited Customer,1
714429258,Existing Customer,0
796791258,Existing Customer,0
711220683,Existing Customer,0
717582558,Existing Customer,0
714779733,Existing Customer,0
817965858,Existing Customer,0
717358158,Existing Customer,0
720301458,Existing Customer,0
826471458,Attrited Customer,1
794579658,Existing Customer,0
717052158,Existing Customer,0
818311533,Existing Customer,0
716156508,Existing Customer,0
711191808,Existing Customer,0
712084383,Existing Customer,0
788641758,Existing Customer,0
788768883,Existing Customer,0
713277783,Existing Customer,0
717451833,Existing Customer,0
712291308,Existing Customer,0
712852233,Existing Customer,0
712312908,Existing Customer,0
773457558,Existing Customer,0
716194683,Existing Customer,0
720563058,Existing Customer,0
719502183,Existing Customer,0
712287333,Existing Customer,0
716944983,Existing Customer,0
718115733,Existing Customer,0
827691858,Existing Customer,0
716431833,Existing Customer,0
717265983,Existing Customer,0
769578858,Existing Customer,0
712815858,Existing Customer,0
815851233,Attrited Customer,1
779425608,Existing Customer,0
811532208,Existing Customer,0
713896533,Existing Customer,0
712546233,Existing Customer,0
772148058,Existing Customer,0
771776808,Attrited Customer,1
715905633,Existing Customer,0
778282758,Existing Customer,0
717886008,Existing Customer,0
709985133,Existing Customer,0
709289358,Existing Customer,0
720457608,Existing Customer,0
780612558,Existing Customer,0
714216033,Existing Customer,0
710577708,Existing Customer,0
719462433,Existing Customer,0
769063308,Existing Customer,0
715136583,Existing Customer,0
710915358,Existing Customer,0
709841433,Existing Customer,0
710509758,Existing Customer,0
720527058,Existing Customer,0
711787383,Existing Customer,0
715824108,Existing Customer,0
719474583,Existing Customer,0
719282433,Existing Customer,0
772669833,Existing Customer,0
789365508,Attrited Customer,1
806641683,Existing Customer,0
805534608,Existing Customer,0
781117533,Existing Customer,0
710294808,Existing Customer,0
718788258,Existing Customer,0
716404383,Attrited Customer,1
824795358,Existing Customer,0
715196508,Existing Customer,0
779051808,Existing Customer,0
720695583,Existing Customer,0
826414083,Existing Customer,0
708426483,Existing Customer,0
787472283,Existing Customer,0
716948283,Existing Customer,0
778375458,Existing Customer,0
718504983,Existing Customer,0
709625733,Existing Customer,0
719357058,Existing Customer,0
709626858,Existing Customer,0
711843708,Attrited Customer,1
711349083,Existing Customer,0
721462458,Existing Customer,0
780833058,Existing Customer,0
769962933,Existing Customer,0
719095533,Existing Customer,0
709718058,Existing Customer,0
819151083,Existing Customer,0
770778108,Existing Customer,0
718877883,Attrited Customer,1
710376708,Existing Customer,0
718366983,Existing Customer,0
719604858,Attrited Customer,1
714549558,Attrited Customer,1
822955008,Attrited Customer,1
712986483,Existing Customer,0
779597133,Existing Customer,0
758426583,Existing Customer,0
716805408,Existing Customer,0
711275433,Attrited Customer,1
778968408,Existing Customer,0
827117808,Attrited Customer,1
804462633,Attrited Customer,1
