CLIENTNUM,Attrition_Flag,Attrition_Label,Cluster
719282433,Existing Customer,0,3
772669833,Existing Customer,0,3
789365508,Attrited Customer,1,3
806641683,Existing Customer,0,3
805534608,Existing Customer,0,3
781117533,Existing Customer,0,3
710294808,Existing Customer,0,3
718788258,Existing Customer,0,3
716404383,Attrited Customer,1,3
824795358,Existing Customer,0,3
715196508,Existing Customer,0,3
779051808,Existing Customer,0,3
720695583,Existing Customer,0,3
826414083,Existing Customer,0,3
708426483,Existing Customer,0,1
787472283,Existing Customer,0,3
716948283,Existing Customer,0,3
778375458,Existing Customer,0,3
718504983,Existing Customer,0,3
709625733,Existing Customer,0,3
719357058,Existing Customer,0,3
709626858,Existing Customer,0,3
711843708,Attrited Customer,1,3
711349083,Existing Customer,0,3
721462458,Existing Customer,0,3
780833058,Existing Customer,0,3
769962933,Existing Customer,0,3
719095533,Existing Customer,0,3
709718058,Existing Customer,0,3
819151083,Existing Customer,0,3
770778108,Existing Customer,0,3
718877883,Attrited Customer,1,3
710376708,Existing Customer,0,3
718366983,Existing Customer,0,3
719604858,Attrited Customer,1,3
714549558,Attrited Customer,1,3
822955008,Attrited Customer,1,3
712986483,Existing Customer,0,3
779597133,Existing Customer,0,3
758426583,Existing Customer,0,3
716805408,Existing Customer,0,3
711275433,Attrited Customer,1,3
778968408,Existing Customer,0,3
827117808,Attrited Customer,1,3
804462633,Attrited Customer,1,3
709321908,Attrited Customer,1,3
714907908,Existing Customer,0,3
818336508,Existing Customer,0,3
712597233,Attrited Customer,1,3
711964533,Existing Customer,0,3
716705433,Existing Customer,0,3
717983058,Existing Customer,0,3
709587783,Existing Customer,0,3
709804533,Existing Customer,0,3
712076358,Existing Customer,0,3
711670308,Existing Customer,0,3
720717108,Existing Customer,0,3
784789758,Existing Customer,0,3
779689233,Existing Customer,0,3
788792583,Existing Customer,0,3
710657508,Existing Customer,0,3
716393958,Existing Customer,0,3
770708133,Existing Customer,0,3
766131033,Existing Customer,0,3
719816583,Attrited Customer,1,3
715376508,Existing Customer,0,1
709300458,Existing Customer,0,3
778340733,Existing Customer,0,3
708195633,Existing Customer,0,3
714729933,Existing Customer,0,3
794514108,Existing Customer,0,3
812501358,Existing Customer,0,3
718961208,Existing Customer,0,3
814459833,Existing Customer,0,3
720363258,Existing Customer,0,3
714496083,Existing Customer,0,3
713004933,Attrited Customer,1,3
712011633,Existing Customer,0,3
772466508,Attrited Customer,1,3
708225483,Existing Customer,0,3
788923758,Existing Customer,0,3
789150633,Existing Customer,0,3
710809083,Existing Customer,0,3
787669233,Existing Customer,0,3
708119658,Existing Customer,0,3
737921733,Attrited Customer,1,3
765940683,Existing Customer,0,3
719732433,Existing Customer,0,3
715491483,Existing Customer,0,3
783381933,Existing Customer,0,3
811554708,Existing Customer,0,3
719536608,Existing Customer,0,1
720753183,Existing Customer,0,3
714505683,Existing Customer,0,3
711942783,Existing Customer,0,3
714031983,Existing Customer,0,3
711372258,Existing Customer,0,3
710825658,Existing Customer,0,3
716575758,Attrited Customer,1,3
714732183,Existing Customer,0,3
714097683,Attrited Customer,1,3
720568083,Existing Customer,0,3
708121908,Attrited Customer,1,3
778710783,Existing Customer,0,3
713745783,Existing Customer,0,3
711043983,Existing Customer,0,3
716438433,Existing Customer,0,3
709435533,Attrited Customer,1,3
711080358,Existing Customer,0,3
718677858,Existing Customer,0,3
720259308,Existing Customer,0,3
719346708,Existing Customer,0,3
719874633,Attrited Customer,1,3
720286908,Existing Customer,0,3
719168883,Attrited Customer,1,3
789893808,Existing Customer,0,3
772472208,Existing Customer,0,3
710402508,Existing Customer,0,3
710218233,Existing Customer,0,3
714212358,Attrited Customer,1,3
812956983,Existing Customer,0,3
780241758,Existing Customer,0,3
711580908,Existing Customer,0,3
712835433,Existing Customer,0,3
716461683,Existing Customer,0,3
713617608,Existing Customer,0,3
714622833,Existing Customer,0,3
712115958,Existing Customer,0,3
712033833,Existing Customer,0,3
714548733,Existing Customer,0,3
719523108,Existing Customer,0,3
710881008,Existing Customer,0,3
715098333,Existing Customer,0,3
708211383,Existing Customer,0,3
715054683,Existing Customer,0,3
710670633,Existing Customer,0,3
784560258,Existing Customer,0,3
710871108,Existing Customer,0,3
787770858,Existing Customer,0,3
721104708,Attrited Customer,1,3
717461283,Attrited Customer,1,3
803028858,Attrited Customer,1,3
716628633,Existing Customer,0,3
813380058,Existing Customer,0,3
770135358,Existing Customer,0,3
719301258,Existing Customer,0,3
711340233,Existing Customer,0,3
710002833,Existing Customer,0,3
808705758,Existing Customer,0,3
710839308,Existing Customer,0,3
768687183,Existing Customer,0,3
720541758,Existing Customer,0,3
712263258,Existing Customer,0,3
712751133,Attrited Customer,1,3
779662308,Existing Customer,0,3
719260608,Existing Customer,0,3
803319633,Existing Customer,0,3
708170508,Attrited Customer,1,3
711891933,Existing Customer,0,3
802875333,Existing Customer,0,3
719991783,Existing Customer,0,3
745435533,Existing Customer,0,3
718063083,Existing Customer,0,3
710713608,Existing Customer,0,3
720487308,Existing Customer,0,3
719770158,Attrited Customer,1,1
712283808,Existing Customer,0,3
779737233,Existing Customer,0,3
751076058,Existing Customer,0,3
736552308,Existing Customer,0,3
720578058,Existing Customer,0,3
714932658,Existing Customer,0,3
804708633,Existing Customer,0,3
716271183,Attrited Customer,1,3
712442508,Existing Customer,0,3
719165508,Existing Customer,0,3
826467333,Existing Customer,0,3
721027083,Existing Customer,0,3
713764458,Existing Customer,0,3
816261858,Attrited Customer,1,1
710850633,Existing Customer,0,3
805282908,Existing Customer,0,3
771246708,Existing Customer,0,3
785119833,Existing Customer,0,3
716780283,Existing Customer,0,3
716546283,Existing Customer,0,3
721308033,Attrited Customer,1,3
779270883,Existing Customer,0,3
822061683,Existing Customer,0,3
710058033,Existing Customer,0,3
710678658,Existing Customer,0,3
712943508,Existing Customer,0,3
816263808,Existing Customer,0,3
714162033,Existing Customer,0,3
711238908,Existing Customer,0,1
713971608,Existing Customer,0,3
715193433,Existing Customer,0,3
713111883,Existing Customer,0,3
716911608,Existing Customer,0,3
822898758,Existing Customer,0,3
712085733,Existing Customer,0,3
718583133,Existing Customer,0,3
772095858,Existing Customer,0,3
780074733,Existing Customer,0,3
710182383,Existing Customer,0,3
713418558,Existing Customer,0,3
715445883,Existing Customer,0,3
718599108,Existing Customer,0,3
711546333,Existing Customer,0,3
721513833,Existing Customer,0,3
771669183,Existing Customer,0,3
774760458,Attrited Customer,1,1
713453733,Existing Customer,0,3
804415083,Attrited Customer,1,3
711419133,Existing Customer,0,3
710691633,Existing Customer,0,3
715008858,Existing Customer,0,3
771424908,Attrited Customer,1,3
771215583,Existing Customer,0,3
711012783,Attrited Customer,1,3
827408058,Existing Customer,0,3
713904708,Existing Customer,0,3
807596358,Existing Customer,0,3
708788583,Attrited Customer,1,3
713446083,Existing Customer,0,3
717888108,Existing Customer,0,3
819714408,Attrited Customer,1,3
716853258,Existing Customer,0,3
719455083,Existing Customer,0,3
779299233,Existing Customer,0,3
771922008,Existing Customer,0,3
708887433,Existing Customer,0,3
713214558,Existing Customer,0,3
718038483,Existing Customer,0,3
714053358,Existing Customer,0,3
713730933,Attrited Customer,1,3
762775908,Existing Customer,0,3
713181558,Existing Customer,0,3
713079108,Existing Customer,0,3
804426858,Existing Customer,0,3
788379933,Existing Customer,0,3
713740533,Existing Customer,0,3
712235433,Attrited Customer,1,3
811705233,Existing Customer,0,3
714594933,Existing Customer,0,3
714377058,Attrited Customer,1,3
827114058,Existing Customer,0,3
708654933,Attrited Customer,1,3
720283758,Attrited Customer,1,3
801994458,Existing Customer,0,3
718834233,Existing Customer,0,3
719196858,Existing Customer,0,3
708451233,Existing Customer,0,3
718735908,Attrited Customer,1,3
789339633,Existing Customer,0,3
804833058,Attrited Customer,1,3
712542258,Existing Customer,0,3
713639058,Attrited Customer,1,3
709560258,Attrited Customer,1,3
718317258,Existing Customer,0,3
720362058,Attrited Customer,1,3
712606158,Existing Customer,0,3
713162358,Existing Customer,0,3
710673558,Existing Customer,0,3
710096658,Existing Customer,0,3
721313808,Existing Customer,0,3
778924158,Existing Customer,0,3
719602908,Attrited Customer,1,3
820383558,Existing Customer,0,3
717953283,Existing Customer,0,3
710327508,Existing Customer,0,3
785134758,Existing Customer,0,3
811970808,Existing Customer,0,3
718676283,Existing Customer,0,3
720439533,Existing Customer,0,3
793720908,Existing Customer,0,3
708937608,Existing Customer,0,3
769189083,Existing Customer,0,3
713455233,Existing Customer,0,3
719563158,Existing Customer,0,3
753118533,Existing Customer,0,3
713265858,Existing Customer,0,3
709713033,Attrited Customer,1,3
711608958,Existing Customer,0,3
708633783,Attrited Customer,1,3
714532158,Existing Customer,0,3
720950283,Attrited Customer,1,3
809797158,Existing Customer,0,3
713692683,Existing Customer,0,3
710748483,Existing Customer,0,3
720868683,Existing Customer,0,3
787532808,Existing Customer,0,3
709453833,Existing Customer,0,3
712114458,Existing Customer,0,3
811013658,Existing Customer,0,3
789180933,Existing Customer,0,3
717151383,Existing Customer,0,3
712470033,Existing Customer,0,3
717840108,Attrited Customer,1,3
709131033,Existing Customer,0,3
721506708,Existing Customer,0,3
716039433,Existing Customer,0,1
710874933,Existing Customer,0,3
794682483,Existing Customer,0,3
709229358,Existing Customer,0,3
772177308,Existing Customer,0,3
715016508,Attrited Customer,1,3
716071233,Existing Customer,0,3
818308533,Existing Customer,0,3
711000933,Existing Customer,0,3
760104333,Existing Customer,0,3
718201383,Existing Customer,0,3
779450958,Existing Customer,0,3
717990183,Existing Customer,0,3
721252683,Existing Customer,0,3
710505483,Existing Customer,0,3
711587433,Existing Customer,0,3
720964683,Existing Customer,0,3
711478233,Existing Customer,0,3
717096858,Existing Customer,0,3
719739108,Existing Customer,0,3
717432933,Existing Customer,0,3
721501308,Existing Customer,0,3
714169083,Existing Customer,0,3
710194683,Existing Customer,0,3
715365183,Existing Customer,0,3
715448058,Existing Customer,0,3
779008158,Existing Customer,0,3
712822758,Existing Customer,0,3
717466158,Existing Customer,0,3
798687258,Existing Customer,0,3
717380133,Existing Customer,0,3
709693833,Existing Customer,0,3
804847308,Existing Customer,0,3
716321583,Existing Customer,0,3
712685733,Existing Customer,0,3
781306758,Attrited Customer,1,3
743912958,Existing Customer,0,3
712294083,Attrited Customer,1,3
716630508,Existing Customer,0,3
711334983,Attrited Customer,1,3
717442758,Existing Customer,0,3
709137558,Existing Customer,0,3
714366708,Existing Customer,0,3
711925608,Existing Customer,0,3
721202058,Existing Customer,0,3
716931183,Existing Customer,0,3
800164083,Existing Customer,0,3
719682183,Existing Customer,0,3
710984133,Existing Customer,0,3
780307233,Existing Customer,0,3
716434533,Attrited Customer,1,3
828215508,Attrited Customer,1,1
716138958,Existing Customer,0,3
709276908,Existing Customer,0,3
815767983,Existing Customer,0,3
712812408,Attrited Customer,1,3
712403358,Existing Customer,0,3
717826308,Existing Customer,0,3
753443583,Existing Customer,0,3
721428333,Existing Customer,0,3
719910333,Existing Customer,0,3
713585958,Attrited Customer,1,3
712866933,Existing Customer,0,3
719219883,Existing Customer,0,3
779170008,Existing Customer,0,3
779727558,Existing Customer,0,3
714373308,Existing Customer,0,3
715000383,Existing Customer,0,3
710493558,Attrited Customer,1,3
778839108,Existing Customer,0,3
715548183,Existing Customer,0,3
712545183,Existing Customer,0,3
779032308,Existing Customer,0,3
721500108,Existing Customer,0,3
713389233,Existing Customer,0,3
718811058,Existing Customer,0,3
717084708,Existing Customer,0,3
778247358,Existing Customer,0,3
710702733,Existing Customer,0,3
815240358,Existing Customer,0,3
715165758,Existing Customer,0,3
827964858,Attrited Customer,1,1
773667708,Attrited Customer,1,1
717400533,Existing Customer,0,3
713586858,Existing Customer,0,3
711393483,Existing Customer,0,3
812979408,Attrited Customer,1,3
711877458,Existing Customer,0,3
714351558,Existing Customer,0,3
828343083,Existing Customer,0,3
790002783,Existing Customer,0,3
708615183,Existing Customer,0,3
718509858,Existing Customer,0,3
718540308,Existing Customer,0,3
778180158,Existing Customer,0,3
778242708,Existing Customer,0,3
806947308,Attrited Customer,1,3
714899283,Existing Customer,0,3
708386958,Attrited Customer,1,3
710986758,Existing Customer,0,3
718220358,Attrited Customer,1,3
710568333,Existing Customer,0,3
712656783,Attrited Customer,1,3
717483558,Existing Customer,0,3
721440633,Existing Customer,0,3
738899658,Attrited Customer,1,3
711423558,Existing Customer,0,3
721522533,Existing Customer,0,3
708558408,Existing Customer,0,3
714727833,Attrited Customer,1,3
714365883,Existing Customer,0,3
715856208,Existing Customer,0,3
708944958,Existing Customer,0,3
771516333,Existing Customer,0,3
772051308,Existing Customer,0,1
788350908,Existing Customer,0,3
818322033,Existing Customer,0,1
716288958,Existing Customer,0,3
712347258,Existing Customer,0,3
779072733,Existing Customer,0,3
710003958,Existing Customer,0,3
715287708,Existing Customer,0,3
708774708,Existing Customer,0,3
713535033,Existing Customer,0,3
719314683,Existing Customer,0,3
789293358,Existing Customer,0,3
787638408,Existing Customer,0,3
715974783,Existing Customer,0,3
716134533,Existing Customer,0,3
708834483,Attrited Customer,1,3
780168333,Existing Customer,0,3
711557508,Existing Customer,0,3
772506858,Existing Customer,0,3
765692658,Existing Customer,0,3
720598308,Attrited Customer,1,3
709912683,Existing Customer,0,3
815353083,Attrited Customer,1,3
